"1693156","EXFU 556367 1","20TK","03.13.3","8/02/2021 8:20","$HARTRO"
"1861486","HLBU 295906 7","20DV","52.11.1","9/02/2021 8:45","$CONTBA"
"1861487","CAIU 216494 1","20DV","21.04.1","8/02/2021 8:33","$PCCGDY"
"1861497","PCVU 350056 0","26TK","20.14.3","9/02/2021 10:58","$PCCGDY"
"1861512","KRIU 226041 7","20TK","07.12.1","5/02/2021 13:28","$PCCGDY"
"1861515","TWSU 271863 9","22TK","05.02.2","8/02/2021 8:53","$PCCGDY"
"1861517","EXFU 877417 4","26TK","20.14.2","9/02/2021 10:57","$PCCGDY"
"1861518","PCVU 350054 0","26TK","51.13.2","5/02/2021 18:37","$PCCGDY"
"1861544","ECMU 119378 7","20DV","27.02.1","5/02/2021 22:43","$PCCGDY"
"1861545","TWRU 133008 0","23TK","12.12.1","8/02/2021 8:41","$PCCGDY"
"1861549","SEGU 813534 1","20TK","12.13.3","8/02/2021 8:34","$PCCGDY"
"1861564","TCLU 140573 7","20DV","31.02.1","5/02/2021 22:29","$PCCGDY"
"1861566","UTTU 241790 4","20TK","29.01.2","8/02/2021 18:46","$SHUTRO"
"1861570","EURU 166173 0","20TK","18.17.2","8/02/2021 16:26","$HARTRO"
"1861580","ECMU 137041 3","20DV","16.01.2","5/02/2021 22:29","$PCCGDY"
"1861582","TCLU 617045 0","20DV","16.01.1","5/02/2021 22:27","$PCCGDY"
"1861583","BIDU 490682 0","20TK","35.01.1","5/02/2021 22:19","$PCCGDY"
"1861600","TTNU 152487 0","20DV","28.03.1","5/02/2021 14:49","$PCCGDY"
"1861601","DHDU 137856 6","20TK","01.13.2","5/02/2021 14:46","$HARTGL"
"1861614","PVDU 113100 5","45PW","45.06.1","5/02/2021 15:58","$PCCGDY"
"1861615","PVDU 112425 9","45PW","37.01.2","5/02/2021 22:22","$PCCGDY"
"1861617","MOVE 100526 7","WLB","39.06.1","5/02/2021 15:01","$SHUTRO"
"1861621","DHDU 197002 4","20TK","35.05.1","5/02/2021 15:03","$HARTRO"
"1861630","RDLU 184287 1","24TK","46.03.2","9/02/2021 11:12","$SHUTRO"
"1861634","DHIU 194579 7","26TK","41.13.3","5/02/2021 15:14","$HARTRO"
"1861649","VTGU 995085 5","25TK","11.13.1","8/02/2021 8:36","$SHUTRO"
"1861651","ABEU 263260 6","20TK","36.09.3","5/02/2021 15:49","$BOSCER"
"1861652","FOTU 543607 8","26TK","13.13.2","8/02/2021 8:40","$PCCGDY"
"1861657","FOTU 843534 7","22TK","43.04.2","5/02/2021 16:14","$PCCGDY"
"1861660","ECBU 461635 9","45HC","29.02.1","6/02/2021 15:47","$SHUTRO"
"1861668","ABEU 262908 0","20TK","16.02.1","5/02/2021 22:56","$BOSCER"
"1861669","RDLU 151242 1","24TK","18.10.2","8/02/2021 17:25","$SHUTRO"
"1861678","TLLU 159053 0","45PW","19.06.1","9/02/2021 9:55","$PCCGDY"
"1861707","DHBU 317212 9","30BU","28.04.1","5/02/2021 17:33","$PCCGDY"
"1861708","CRXU 866809 9","20TK","03.13.2","5/02/2021 17:26","$VOTGHA"
"1861713","FOTU 443493 3","26TK","46.02.1","5/02/2021 17:43","$PCCGDY"
"1861715","DHIU 195743 7","20TK","34.09.3","5/02/2021 17:47","$HARTGL"
"1861716","SEGU 813533 6","20TK","12.13.2","8/02/2021 8:31","$PCCGDY"
"1861722","WABU 775058 0","30TK","34.12.1","5/02/2021 19:38","$PCCGDY"
"1861731","TCLU 905979 6","20TK","12.10.1","8/02/2021 8:54","$PCCGDY"
"1861732","BTTU 223121 2","20TK","47.09.2","5/02/2021 19:53","$PCCGDY"
"1861733","BTTU 223108 5","20TK","46.09.3","5/02/2021 19:57","$PCCGDY"
"1861736","TCLU 258775 0","20TK","46.10.3","8/02/2021 12:20","$PCCGDY"
"1861740","HGTU 261561 9","20TK","06.12.2","5/02/2021 21:36","$PCCGDY"
"1861742","HGTU 261956 9","20TK","04.14.1","5/02/2021 21:45","$PCCGDY"
"1861746","BTTU 223112 5","20TK","48.10.3","5/02/2021 21:25","$PCCGDY"
"1861751","CXTU 112233 0","20TK","12.10.2","8/02/2021 8:54","$PCCGDY"
"1861752","EXFU 057891 4","20TK","50.11.1","5/02/2021 19:55","$PCCGDY"
"1861755","EXFU 879239 4","26TK","19.14.3","9/02/2021 10:59","$PCCGDY"
"1861760","DHIU 084202 7","22TK","50.13.1","5/02/2021 20:13","$PCCGDY"
"1861761","GCAU 777634 0","22TK","18.14.2","6/02/2021 17:30","$PCCGDY"
"1861763","SAIU 641739 1","26TK","20.15.1","9/02/2021 10:59","$PCCGDY"
"1861765","GCAU 797129 0","22TK","20.14.1","8/02/2021 19:43","$PCCGDY"
"1861771","DHIU 105135 5","26TK","21.10.3","5/02/2021 20:29","$PCCGDY"
"1861773","TASU 665011 0","20TK","03.12.1","5/02/2021 18:33","$VOTGHA"
"1861775","PCVU 261015 7","20TK","48.09.3","7/02/2021 13:38","$NIJHRI"
"1861776","EXFU 146929 2","20TK","18.13.3","8/02/2021 15:29","$SHUTRO"
"1861780","CJTU 270211 8","20TK","23.01.1","9/02/2021 9:37","$SHUTRO"
"1861781","EKCU 263440 7","20TK","21.02.2","5/02/2021 22:43","$BOSCER"
"1861782","VTGU 426454 9","20TK","08.13.3","8/02/2021 9:03","$VOTGHA"
"1861783","RTMU 351001 6","26TK","12.13.1","8/02/2021 8:29","$PCCGDY"
"1861786","EXFU 145993 0","20TK","13.10.2","8/02/2021 12:46","$SHUTRO"
"1861808","UETU 415280 5","40DV","33.02.2","6/02/2021 11:07","$CONTBA"
"1861809","TCNU 832945 1","40HC","33.01.2","8/02/2021 19:25","$CONTBA"
"1861810","FFAU 149331 0","40HC","33.02.1","6/02/2021 11:05","$CONTBA"
"1861811","CAIU 917070 9","40HC","33.01.1","7/02/2021 14:49","$CONTBA"
"1861812","CCLU 790581 5","40HC","31.01.1","7/02/2021 14:45","$CONTBA"
"1861813","OOCU 698499 5","40HC","31.01.2","7/02/2021 14:45","$CONTBA"
"1861815","KRIU 226298 1","20TK","02.11.1","6/02/2021 12:24","$SHUTRO"
"1861816","FOTU 815047 3","20TK","06.10.1","6/02/2021 16:05","$SHUTRO"
"1861817","FOTU 543689 0","24TK","34.04.1","9/02/2021 10:47","$SHUTRO"
"1861818","FOTU 743129 1","24TK","33.03.1","6/02/2021 10:59","$SHUTRO"
"1861821","MEBU 330048 1","23TK","41.12.3","6/02/2021 14:25","$SHUTRO"
"1861822","FOTU 423020 4","24TK","40.01.1","8/02/2021 13:13","$SHUTRO"
"1861823","FOTU 743059 3","24TK","33.03.2","6/02/2021 11:04","$SHUTRO"
"1861824","DHIU 184543 7","24TK","09.14.2","6/02/2021 10:27","$SHUTRO"
"1861828","GCAU 791501 8","20TK","23.14.1","6/02/2021 14:34","$SHUTRO"
"1861834","FOTU 019008 4","20TK","07.11.1","8/02/2021 15:42","$SHUTRO"
"1861837","DHDU 208573 1","20TK","45.09.2","9/02/2021 11:10","$SHUTRO"
"1861839","DHDU 208574 7","20TK","53.12.1","8/02/2021 15:09","$SHUTRO"
"1861841","TRNU 136115 2","20TK","46.11.1","8/02/2021 13:56","$SHUTRO"
"1861844","GCAU 772107 5","20TK","37.10.2","9/02/2021 9:52","$SHUTRO"
"1861846","EUVU 741769 5","24TK","49.13.2","6/02/2021 10:05","$SHUTRO"
"1861850","GCAU 780754 3","20TK","47.11.1","6/02/2021 11:16","$SHUTRO"
"1861851","TRNU 136111 0","20TK","45.11.2","8/02/2021 7:10","$SHUTRO"
"1861852","TRNU 136119 4","20TK","45.11.1","6/02/2021 12:26","$SHUTRO"
"1861855","RDLU 161256 5","24TK","49.12.2","8/02/2021 13:26","$SHUTRO"
"1861860","RDLU 961044 5","23TK","50.12.1","6/02/2021 11:10","$SHUTRO"
"1861864","RDLU 104205 6","24TK","51.13.3","8/02/2021 13:53","$SHUTRO"
"1861865","RDLU 104210 1","24TK","50.13.2","8/02/2021 17:58","$SHUTRO"
"1861871","ABEU 350006 0","24TK","41.01.1","8/02/2021 10:12","$BOSCER"
"1861872","PCVU 350010 7","26TK","41.01.2","8/02/2021 10:12","$PCCGDY"
"1861881","NWBU 082665 4","20TK","38.10.1","8/02/2021 7:05","$PCCGDY"
"1861883","DHDU 157328 5","20TK","14.16.1","8/02/2021 18:16","$PCCGDY"
"1861884","ABEU 262799 7","20TK","28.05.1","6/02/2021 13:56","$BOSCER"
"1861889","ABEU 253212 4","20TK","23.05.2","6/02/2021 13:23","$BOSCER"
"1861890","PCVU 288035 8","20TK","37.10.1","8/02/2021 13:14","$PCCGDY"
"1861900","PCVU 288013 1","20TK","36.10.1","8/02/2021 19:26","$PCCGDY"
"1861901","NWBU 990504 0","20TK","38.10.2","8/02/2021 7:08","$PCCGDY"
"1861903","PCVU 350020 0","26TK","49.12.1","6/02/2021 17:11","$PCCGDY"
"1861915","BIDU 495660 5","24TK","44.13.2","6/02/2021 14:09","$PCCGDY"
"1861917","DHIU 062620 2","22TK","05.03.3","9/02/2021 8:39","$PCCGDY"
"1861920","GCAU 795029 8","20TK","18.17.1","8/02/2021 16:22","$PCCGDY"
"1862007","UACU 821335 5","40DV","19.02.2","7/02/2021 14:36","$CONTBA"
"1862008","TGHU 935253 0","40HC","19.02.1","7/02/2021 14:36","$CONTBA"
"1862009","SEGU 695640 9","40HC","19.03.1","8/02/2021 15:00","$CONTBA"
"1862010","SEGU 802093 3","20TK","08.13.1","7/02/2021 12:43","$HARTGL"
"1862143","FOTU 843531 0","26TK","23.02.1","8/02/2021 7:20","$PCCGDY"
"1862145","SIBU 310015 1","40BU","17.02.1","8/02/2021 7:49","$SHUTRO"
"1862146","DHIU 195736 0","22TK","36.05.2","8/02/2021 7:26","$HARTGL"
"1862147","DHIU 084204 8","22TK","08.01.3","9/02/2021 9:39","$PCCGDY"
"1862148","FOTU 815049 4","20TK","21.16.1","8/02/2021 16:09","$SHUTRO"
"1862150","FOTU 143439 6","26TK","08.01.2","8/02/2021 7:35","$PCCGDY"
"1862154","DHDU 137817 0","20TK","02.03.1","8/02/2021 8:24","$HARTRO"
"1862155","SIBU 310415 7","40BU","17.02.2","8/02/2021 8:03","$SHUTRO"
"1862157","ABEU 590011 1","30BU","11.01.1","9/02/2021 6:35","$BOSCER"
"1862162","RDLU 111227 7","24TK","18.10.1","8/02/2021 17:22","$SHUTRO"
"1862171","BIDU 492668 4","20TK","39.01.1","8/02/2021 9:33","$PCCGDY"
"1862172","PCVU 126659 8","20TK","08.12.1","8/02/2021 9:28","$VOTGHA"
"1862174","TLLU 158882 6","45PW","09.03.1","9/02/2021 7:09","$PCCGDY"
"1862175","CXTU 104784 9","20TK","02.13.4","8/02/2021 9:33","$VOTGHA"
"1862177","NWBU 010520 0","20TK","15.01.1","8/02/2021 9:48","$PCCGDY"
"1862179","PCVU 241106 8","20TK","01.15.1","8/02/2021 10:12","$VOTGHA"
"1862180","ABEU 263250 3","20TK","34.05.2","8/02/2021 10:02","$BOSCER"
"1862185","BMOU 568593 8","40HC","15.04.1","8/02/2021 15:51","CTT"
"1862187","ABEU 233364 7","20TK","25.03.1","8/02/2021 11:06","$BOSCER"
"1862190","TLLU 522226 5","40HC","39.02.2","9/02/2021 9:34","$PCCGDY"
"1862192","TDTU 132038 0","20DV","43.02.2","9/02/2021 11:23","$PCCGDY"
"1862193","TDTU 405132 4","20DV","18.01.2","8/02/2021 18:40","$PCCGDY"
"1862198","BIDU 498074 6","23TK","25.01.1","8/02/2021 10:38","$PCCGDY"
"1862200","FOTU 143476 0","26TK","23.02.2","8/02/2021 10:39","$PCCGDY"
"1862202","KCCA 300012 0","45HC","13.03.1","8/02/2021 16:25","$SHUTRO"
"1862204","PCVU 288030 0","20TK","15.03.1","8/02/2021 18:37","$PCCGDY"
"1862206","DHDU 137104 7","20TK","47.09.3","8/02/2021 10:51","$HARTRO"
"1862207","MRKU 951991 6","20DV","15.03.2","8/02/2021 18:51","$PCCGDY"
"1862210","ABEU 253074 9","20TK","26.05.2","8/02/2021 11:07","$BOSCER"
"1862211","DHIU 184154 0","20TK","15.01.2","8/02/2021 18:39","$PCCGDY"
"1862214","NWBU 990514 2","20TK","27.03.1","8/02/2021 11:13","$PCCGDY"
"1862220","LAHU 340713 1","25TK","05.05.3","9/02/2021 6:32","$BOSCER"
"1862221","MCMU 635046 5","26TK","30.01.1","8/02/2021 12:36","$PCCGDY"
"1862223","BUZU 000094 7","30BU","06.06.2","9/02/2021 7:39","$SHUTRO"
"1862225","HOYU 961104 3","20TK","17.01.1","8/02/2021 11:44","$SHUTRO"
"1862226","TCLU 071905 5","20DV","18.01.1","8/02/2021 11:46","$PCCGDY"
"1862227","SEGU 801943 9","20TK","23.10.2","9/02/2021 8:14","$HARTGL"
"1862228","GCAU 795003 0","20TK","15.03.3","9/02/2021 6:55","$PCCGDY"
"1862233","RSTU 854066 0","40BU","29.04.1","8/02/2021 19:37","$PCCGDY"
"1862235","TLLU 158873 9","45PW","17.04.1","8/02/2021 12:41","$PCCGDY"
"1862237","EXFU 241025 7","20TK","17.01.2","8/02/2021 12:12","$SHUTRO"
"1862238","BIDU 497390 0","20TK","25.01.2","8/02/2021 18:47","$PCCGDY"
"1862242","DHIU 085067 6","23TK","44.13.3","8/02/2021 12:31","$HARTRO"
"1862251","EURU 121608 3","20TK","13.10.1","8/02/2021 12:45","$SHUTRO"
"1862252","TWSU 271739 7","26TK","17.13.2","8/02/2021 16:14","$PCCGDY"
"1862253","DHDU 207210 1","20TK","26.11.2","8/02/2021 12:58","$HARTRO"
"1862263","NWBU 990500 8","20TK","36.02.1","8/02/2021 13:16","$PCCGDY"
"1862264","DHIU 146776 4","24TK","11.13.3","8/02/2021 13:29","$SHUTRO"
"1862266","EXFU 556175 0","20TK","23.11.1","9/02/2021 8:14","$HARTGL"
"1862268","DHIU 184518 6","26TK","18.15.2","8/02/2021 13:31","$HARTRO"
"1862271","EXFU 878620 0","23TK","18.13.2","8/02/2021 15:28","$SHUTRO"
"1862275","FOTU 843333 9","26TK","22.03.1","8/02/2021 14:00","$PCCGDY"
"1862276","EURU 121602 0","20TK","13.10.3","8/02/2021 13:57","$SHUTRO"
"1862278","TLLU 158871 8","45PW","17.04.2","8/02/2021 14:02","$PCCGDY"
"1862280","BIDU 490345 7","20TK","27.05.1","8/02/2021 14:06","$CONTBA"
"1862281","ECBU 600301 6","45HC","13.03.2","9/02/2021 7:53","$SHUTRO"
"1862285","EXFU 878711 9","26TK","22.03.2","8/02/2021 14:16","$PCCGDY"
"1862288","TLLU 158862 0","45PW","11.04.2","8/02/2021 14:38","$PCCGDY"
"1862289","UACU 815523 8","40DV","47.06.1","8/02/2021 15:07","CTT"
"1862292","SEGU 801916 7","20TK","23.10.3","9/02/2021 8:16","$HARTGL"
"1862294","TLLU 158642 2","45PW","13.04.2","8/02/2021 16:09","$PCCGDY"
"1862296","UBBU 755082 9","30BU","02.06.1","8/02/2021 14:45","$PCCGDY"
"1862297","PCVU 258278 0","20TK","05.09.3","8/02/2021 14:58","$BDPHEX"
"1862300","NWBU 083256 0","30TK","47.01.1","9/02/2021 10:59","$PCCGDY"
"1862303","TWSU 271577 4","26TK","17.13.3","8/02/2021 16:15","$PCCGDY"
"1862305","DHDU 127853 0","20TK","30.05.2","9/02/2021 7:00","$HARTGL"
"1862306","PCVU 288012 6","20TK","27.03.2","8/02/2021 15:03","$PCCGDY"
"1862315","TANU 351115 4","26TK","17.10.1","8/02/2021 15:17","$PCCGDY"
"1862321","MCMU 635043 9","26TK","46.04.2","9/02/2021 11:18","$PCCGDY"
"1862325","BIDU 496371 2","20TK","24.02.1","8/02/2021 15:41","$PCCGDY"
"1862326","RTMU 265055 9","20TK","22.14.1","8/02/2021 15:39","$PCCGDY"
"1862331","RDLU 121231 6","24TK","08.03.2","8/02/2021 15:46","$SHUTRO"
"1862333","ABEU 250131 3","20TK","25.05.2","8/02/2021 19:07","$BOSCER"
"1862334","SPTU 272561 5","20TK","15.02.3","9/02/2021 6:56","$SHUTRO"
"1862335","EXFU 879670 1","22TK","17.13.1","8/02/2021 16:02","$PCCGDY"
"1862338","TLLU 158649 0","45PW","13.04.1","8/02/2021 16:04","$PCCGDY"
"1862340","DHDU 147411 1","20TK","16.02.2","9/02/2021 6:59","$SHUTRO"
"1862341","HOYU 211425 6","20TK","35.01.2","8/02/2021 16:24","$PCCGDY"
"1862344","UTTU 281045 0","23TK","50.14.3","8/02/2021 16:27","$HARTRO"
"1862347","MOVE 100521 0","WLB","21.06.1","9/02/2021 9:55","$SHUTRO"
"1862348","DHIU 105149 0","23TK","11.12.1","8/02/2021 16:35","$SHUTRO"
"1862354","SEGU 805721 2","20TK","46.11.2","8/02/2021 16:38","$HARTGL"
"1862356","PCVU 288031 6","20TK","24.02.2","8/02/2021 16:38","$PCCGDY"
"1862357","TWSU 271148 6","26TK","15.17.1","8/02/2021 16:40","$PCCGDY"
"1862358","EURU 504429 6","20TK","32.13.1","8/02/2021 16:46","$SHUTRO"
"1862359","PCTU 351007 0","26TK","17.12.1","8/02/2021 16:50","$PCCGDY"
"1862360","GCAU 777635 5","23TK","13.12.1","8/02/2021 16:53","$PCCGDY"
"1862361","ZTKU 735020 6","26TK","17.12.2","8/02/2021 18:31","$PCCGDY"
"1862362","ZTKU 730262 0","22TK","43.12.1","8/02/2021 17:57","$PCCGDY"
"1862363","EUCU 451000 4","45PW","37.02.2","9/02/2021 9:41","$PCCGDY"
"1862364","PVDU 111523 6","45PW","31.06.2","8/02/2021 17:47","$PCCGDY"
"1862365","EUCU 453083 9","45PW","29.03.2","8/02/2021 19:15","$PCCGDY"
"1862366","SANU 752338 4","45PW","43.03.2","8/02/2021 18:38","$PCCGDY"
"1862367","PVDU 113160 1","45PW","27.06.1","8/02/2021 18:05","$PCCGDY"
"1862368","SANU 799044 0","45PW","43.03.1","8/02/2021 17:57","$PCCGDY"
"1862369","EUCU 454216 7","45PW","27.06.2","8/02/2021 18:15","$PCCGDY"
"1862370","CNEU 459485 7","45PW","41.04.2","8/02/2021 18:38","$PCCGDY"
"1862371","EUCU 454109 4","45PH","31.06.3","8/02/2021 17:52","$PCCGDY"
"1862372","EUCU 458213 3","45HC","29.03.1","8/02/2021 18:14","$PCCGDY"
"1862373","CNEU 459669 6","45PW","31.06.1","8/02/2021 17:43","$PCCGDY"
"1862374","EUCU 451609 1","45PW","41.04.1","8/02/2021 18:35","$PCCGDY"
"1862375","PAWU 310006 9","26TK","46.02.2","8/02/2021 17:08","$PCCGDY"
"1862378","PCCU 352602 3","26TK","17.10.2","8/02/2021 17:13","$PCCGDY"
"1862380","DHBU 318356 6","30BU","08.05.2","9/02/2021 6:45","$SHUTRO"
"1862384","EURU 115871 0","20TK","04.14.2","8/02/2021 17:36","$BDPMOM"
"1862385","PCVU 260167 0","20TK","36.03.1","8/02/2021 17:39","$PCCGDY"
"1862390","TWSU 271234 8","26TK","15.17.2","8/02/2021 17:44","$PCCGDY"
"1862391","CRXU 867054 2","20TK","29.01.1","8/02/2021 17:52","$SHUTRO"
"1862392","DHIU 116758 2","24TK","05.01.2","8/02/2021 17:56","$SHUTRO"
"1862395","DHBU 318056 7","30BU","08.05.3","9/02/2021 6:47","$SHUTRO"
"1862396","DKOU 241009 1","20TK","25.03.2","8/02/2021 18:08","$PCCGDY"
"1862397","BIDU 590447 9","23TK","18.12.1","8/02/2021 18:22","$SHUTRO"
"1862399","RDLU 161261 0","24TK","06.04.2","8/02/2021 18:19","$SHUTRO"
"1862400","SPTU 042601 9","20TK","23.17.1","8/02/2021 18:25","$SHUTRO"
"1862424","PAWU 350003 9","26TK","06.01.3","9/02/2021 6:39","$PCCGDY"
"1862426","SEGU 800600 4","20TK","49.11.2","9/02/2021 9:27","$HARTGL"
"1862427","GCAU 797126 4","23TK","13.12.2","8/02/2021 19:39","$PCCGDY"
"1862428","EXFU 070421 0","20TK","23.10.1","8/02/2021 19:14","$HARTGL"
"1862429","UBBU 116134 7","30BU","28.04.2","8/02/2021 19:12","$SHUTRO"
"1862430","DHDU 125595 7","20TK","03.10.3","8/02/2021 20:03","$HARTRO"
"1862431","DHBU 318188 2","30BU","08.05.1","9/02/2021 6:38","$SHUTRO"
"1862434","PCCU 272001 3","20TK","15.01.3","9/02/2021 7:01","$PCCGDY"
"1862435","UBBU 910010 0","30BU","47.02.1","9/02/2021 6:54","$PCCGDY"
"1862436","PVDU 113257 3","45HC","49.01.1","9/02/2021 6:54","$PCCGDY"
"1862437","SHNU 184200 7","30BU","08.02.1","9/02/2021 7:20","$SHUTRO"
"1862438","SHNU 006552 0","30BU","08.02.2","9/02/2021 7:20","$SHUTRO"
"1862441","EUCU 458350 4","45PW","29.02.2","9/02/2021 7:09","$PCCGDY"
"1862442","SHNU 006738 0","30BU","47.03.1","9/02/2021 6:54","$SHUTRO"
"1862443","TLLU 164910 9","45PW","43.01.1","9/02/2021 11:27","$PCCGDY"
"1862444","TLLU 159961 0","45PW","37.02.1","9/02/2021 7:22","$PCCGDY"
"1862446","BIDU 498167 6","23TK","06.05.1","9/02/2021 7:06","$SHUTRO"
"1862447","PCVU 310087 8","22TK","30.01.2","9/02/2021 7:13","$PCCGDY"
"1862456","FOTU 543682 2","26TK","24.06.1","9/02/2021 7:31","$PCCGDY"
"1862458","DHIU 053271 5","20TK","35.11.1","9/02/2021 7:31","$HARTRO"
"1862459","BUZU 000321 0","30BU","06.06.1","9/02/2021 7:39","$SHUTRO"
"1862462","HLXU 520396 0","40DV","39.02.1","9/02/2021 9:31","$CONTBA"
"1862463","DHBU 318323 1","30BU","02.06.2","9/02/2021 7:45","$PCCGDY"
"1862464","DHIU 093128 0","20TK","27.05.2","9/02/2021 7:51","$HARTRO"
"1862465","FOTU 543617 0","26TK","24.06.2","9/02/2021 7:49","$PCCGDY"
"1862484","EURU 405228 1","20TK","31.13.1","9/02/2021 8:53","$SHUTRO"
"1862486","PCTU 351010 4","26TK","17.12.3","9/02/2021 8:59","$PCCGDY"
"1862490","DHIU 085030 0","22TK","07.15.1","9/02/2021 9:11","$HARTRO"
"1862492","TLLU 165029 1","45PW","37.04.2","9/02/2021 9:46","$PCCGDY"
"1862493","BIDU 491501 5","20TK","36.02.2","9/02/2021 9:23","$PCCGDY"
"1862496","NWBU 990510 0","20TK","36.03.2","9/02/2021 9:28","$PCCGDY"
"1862498","KRIU 226356 6","20TK","18.12.2","9/02/2021 9:36","$SHUTRO"
"1862506","FOTU 143486 3","26TK","23.06.1","9/02/2021 9:55","$PCCGDY"
"1862507","GCAU 781794 2","22TK","10.13.1","9/02/2021 9:54","$PCCGDY"
"1862510","DHDU 219853 2","20TK","28.05.2","9/02/2021 10:03","$HARTGL"
"1862515","GCAU 795307 0","20TK","16.03.1","9/02/2021 10:10","$PCCGDY"
"1862537","UTTU 241719 1","20TK","12.02.1","9/02/2021 10:59","$SHUTRO"
"1862539","HOYU 965212 4","20TK","16.06.1","9/02/2021 11:07","$BDPHEX"
"1862540","DHIU 062091 9","22TK","13.12.3","9/02/2021 11:07","$PCCGDY"
"1862541","MOVE 100541 5","WLB","03.02.1","9/02/2021 11:10","$SHUTRO"
"1862548","ICUU 214140 9","20DV","43.06.1","9/02/2021 11:30","$BOSCER"
"1862549","PCVU 260063 1","20TK","43.02.1","9/02/2021 11:23","$PCCGDY"
"1862556","SHNU 081225 0","30BU","40.06.1","9/02/2021 11:34","$SHUTRO"
"1862569","UTTU 351127 9","23TK","18.12.3","9/02/2021 11:36","$SHUTRO"
